PRT_ID,AREA,INT_SQFT,DIST_MAINROAD,N_BEDROOM,N_BATHROOM,N_ROOM,SALE_COND,PARK_FACIL,BUILDTYPE,UTILITY_AVAIL,STREET,MZZONE,QS_ROOMS,QS_BATHROOM,QS_BEDROOM,QS_OVERALL,REG_FEE,COMMIS,SALES_PRICE,DATE_DIFF,YEAR
P09745,3,0.704,0.65,2.0,1.0,4,1,1,0,1,-1,-1,0.62,0.9400000000000001,0.7,0.7927565392354124,0.21518067489089582,0.2421755937061596,7057360,0.8727272727272727,0.9736318407960199
P07794,3,0.7824,0.49,3.0,2.0,5,-1,1,1,-1,-1,-1,0.6799999999999999,0.62,0.7,0.6639839034205232,0.29981644886484904,0.35027300895227137,8676350,0.6363636363636364,0.9815920398009951
P00297,0,0.2856,0.525,1.0,1.0,2,2,1,1,0,0,3,0.74,0.9400000000000001,0.6799999999999999,0.806841046277666,0.2462512272314269,0.2934467758702476,9691680,0.10909090909090909,0.9990049751243781
P02623,-1,0.7392,0.055,2.0,1.0,5,-1,1,0,0,0,1,0.6,0.96,0.6799999999999999,0.7303822937625755,0.537653391224101,0.16860548440165118,13921280,0.34545454545454546,0.991044776119403
P08017,0,0.402,0.98,1.0,1.0,3,2,1,-1,0,1,3,0.78,0.6,0.52,0.6338028169014085,0.4100863686349121,0.325787991643201,13449750,0.38181818181818183,0.9885572139303482
P01418,-3,0.6552,0.03,1.0,1.0,4,-2,0,0,0,1,3,0.64,0.9400000000000001,0.9199999999999999,0.8319919517102615,0.46970288295210394,0.39278973768936526,12161870,0.38181818181818183,0.9905472636815921
P00154,0,0.5176,0.4,2.0,1.0,4,-2,1,1,-1,1,1,0.86,0.62,0.9199999999999999,0.7867203219315896,0.3515349793987735,0.20269880199029078,11157530,0.16363636363636364,0.9975124378109452
P05176,-1,0.6612,0.49,1.0,1.0,4,-2,1,0,1,0,1,0.8,0.86,0.86,0.8470824949698189,0.536967361233919,0.38283424672742505,13547020,0.2909090909090909,0.9920398009950249
P08367,-3,0.78,0.24,2.0,1.0,5,2,0,1,-2,-1,3,0.9400000000000001,0.54,0.8800000000000001,0.8209255533199196,0.4564284567272609,0.22662669936718444,14034060,0.6909090909090909,0.9800995024875622
P09973,3,0.7364,0.04,3.0,2.0,5,2,1,-1,-2,1,1,0.42000000000000004,0.86,0.6599999999999999,0.6941649899396379,0.5803610448795737,0.2634632270566506,16315140,0.5818181818181818,0.981094527363184
P04121,1,0.5008,0.29,1.0,1.0,3,0,0,-1,-2,0,1,0.44000000000000006,0.8400000000000001,1.0,0.7887323943661972,0.3503295992975053,0.47133961102532274,11119250,0.6363636363636364,0.9825870646766169
P02553,-1,0.7268,0.06,2.0,1.0,5,2,1,-1,-1,-1,2,0.8800000000000001,0.9199999999999999,0.8,0.8591549295774648,0.6029451521563701,0.439085192922962,19775040,0.4909090909090909,0.9870646766169154
P03161,2,0.5348,0.425,2.0,1.0,4,-2,1,0,-2,1,2,0.5599999999999999,0.9199999999999999,1.0,0.8490945674044266,0.35592150597303446,0.15905168498501226,8754980,0.34545454545454546,0.991044776119403
P08540,3,0.6244,0.72,2.0,1.0,4,0,1,1,-1,1,-1,0.9,1.0,0.8800000000000001,0.9456740442655936,0.29985811883462304,0.2892663578284434,8429640,0.6727272727272727,0.9800995024875622
P04442,-3,0.6068,0.32,1.0,1.0,4,2,0,-1,1,0,1,0.6599999999999999,0.8,0.45999999999999996,0.6187122736418512,0.7348732928016651,0.3648832773185575,18076450,0.36363636363636365,0.9900497512437811
P07235,-1,0.7668,0.02,2.0,1.0,5,-2,0,1,1,-1,2,0.5,0.6799999999999999,0.48,0.5392354124748492,0.45448622959950075,0.30948214087463793,12776550,0.5818181818181818,0.9835820895522388
P05192,1,0.3064,0.915,1.0,1.0,2,2,0,0,-2,0,2,0.8,0.86,0.72,0.7907444668008049,0.19844459215263,0.255025686054844,5742750,0.6727272727272727,0.9815920398009951
P02885,1,0.298,0.405,1.0,1.0,2,2,0,-1,-1,1,2,0.9800000000000001,0.5,0.6799999999999999,0.7203219315895373,0.27700569760611105,0.19749296030520483,6988500,0.4727272727272727,0.9875621890547264
P06413,3,0.6248,0.055,2.0,1.0,4,-2,1,0,0,1,3,0.78,0.82,0.6,0.7484909456740444,0.35362864129473676,0.3612034597955208,9941220,0.9272727272727272,0.9741293532338309
P06662,2,0.9484,0.27,4.0,2.0,6,2,1,1,1,1,2,0.5599999999999999,0.7,0.6,0.6217303822937625,0.6211315531109173,0.4883095649014443,12732180,0.509090909090909,0.9855721393034826
P00425,0,0.3964,0.57,1.0,1.0,3,-2,0,1,1,1,1,0.72,0.74,0.58,0.6901408450704226,0.24725130650600352,0.2104560914807077,8688420,0.45454545454545453,0.9895522388059701
P04393,1,0.6328,0.715,2.0,2.0,4,-2,0,1,-1,-1,1,0.62,0.8800000000000001,0.8,0.7746478873239437,0.26640323115043674,0.36375894470180964,8191250,0.2909090909090909,0.9920398009950249
P03658,1,0.5392,0.325,2.0,2.0,4,0,1,-1,1,0,-2,0.72,0.78,0.7,0.7344064386317908,0.5404290177473418,0.24394182537519807,12085000,0.14545454545454545,0.9965174129353234
P06164,2,0.7732,0.825,3.0,2.0,5,0,1,1,-2,1,2,0.9,0.9400000000000001,0.82,0.8853118712273643,0.5488941196558264,0.5924768623651356,11740620,0.32727272727272727,0.9905472636815921
P09909,3,0.6948,0.875,2.0,1.0,4,1,0,0,0,0,1,0.72,0.62,0.5599999999999999,0.6317907444668008,0.3322976821333398,0.37712780452357164,9341570,0.6545454545454545,0.9791044776119403
P07116,2,0.934,0.71,4.0,2.0,6,-2,1,-1,-2,0,2,0.6599999999999999,0.78,0.5,0.6358148893360162,0.7625939861086549,0.7194275390841837,18758320,0.2909090909090909,0.9915422885572139
P03709,-3,0.7784,0.45,2.0,1.0,5,1,1,1,-1,-1,3,0.74,0.96,0.96,0.8883299798792758,0.3846544746433152,0.4995125200593454,14556550,0.6545454545454545,0.9825870646766169
P08881,-3,0.6216,0.95,1.0,1.0,4,0,0,0,0,0,3,0.52,0.62,0.82,0.6690140845070424,0.40623443728263015,0.20821146334816967,12893650,0.09090909090909091,0.9960199004975124
P09169,0,0.4156,0.195,1.0,1.0,3,-1,0,1,-1,-1,2,0.9,0.5599999999999999,0.48,0.641851106639839,0.20176904266801637,0.10389277459856078,7352780,0.38181818181818183,0.9880597014925373
P07656,2,0.6812,0.52,2.0,1.0,4,0,1,-1,1,1,3,0.5,0.5,0.78,0.6156941649899397,0.5132734098841168,0.6905683228873346,16291000,0.18181818181818182,0.9940298507462687
P01592,0,0.3532,0.98,1.0,1.0,3,0,0,0,0,1,1,0.74,0.62,0.82,0.7203219315895373,0.2674876667052876,0.06439377882742403,7975350,0.3090909090909091,0.9925373134328358
P09180,0,0.4904,0.455,2.0,1.0,4,-2,1,0,-2,-1,3,0.9400000000000001,0.9,0.9800000000000001,0.9416498993963782,0.33085752732432044,0.27877595098959435,9864800,0.7272727272727273,0.9786069651741294
P07741,-3,0.7468,0.07,2.0,1.0,5,1,0,0,0,0,2,0.6799999999999999,0.72,0.7,0.7022132796780685,0.3690404320667695,0.1891482726254277,11713120,0.7454545454545455,0.9786069651741294
P04782,-1,0.78,0.65,2.0,1.0,5,1,0,1,-1,1,2,0.78,0.8,0.72,0.7625754527162978,0.33705618941338844,0.18023031660964262,12755280,0.8,0.9781094527363184
P04911,0,0.4248,0.525,1.0,1.0,3,0,1,1,1,-1,1,0.6599999999999999,0.45999999999999996,0.62,0.5714285714285714,0.2740593258408695,0.26207446432716663,9987140,0.14545454545454545,0.9960199004975124
P00332,0,0.348,0.655,1.0,1.0,3,1,1,1,-1,0,1,0.8400000000000001,0.6,0.64,0.688128772635815,0.2711200684607113,0.20424703020760793,9198650,0.38181818181818183,0.9915422885572139
P07572,0,0.4128,0.165,1.0,1.0,3,-1,1,1,-1,1,3,0.5599999999999999,0.8800000000000001,0.74,0.7464788732394366,0.3205874042861121,0.14856733379759995,10514440,0.07272727272727272,0.9970149253731343
P04557,-2,0.406,0.345,1.0,1.0,3,-2,1,-1,1,0,-1,0.82,0.86,0.76,0.8028169014084507,0.405491492211781,0.1708299270294002,12090050,0.18181818181818182,0.9950248756218906
P02230,2,0.9156,0.975,4.0,2.0,6,2,0,1,-2,1,3,0.54,0.8400000000000001,0.74,0.7142857142857143,0.6193011234630388,0.47106105105923435,12964760,0.16363636363636364,0.9960199004975124
P03463,-2,0.314,0.545,1.0,1.0,2,1,1,-1,0,-1,0,0.96,0.72,1.0,0.937625754527163,0.2800730139177699,0.23326773044276905,8889360,0.43636363636363634,0.9885572139303482
P02133,-2,0.3512,0.905,1.0,1.0,3,-1,0,0,-1,1,3,0.96,0.9400000000000001,0.5,0.7303822937625755,0.32569858179815064,0.16586429285130347,8216980,0.5818181818181818,0.9845771144278607
P00069,-1,0.7536,0.495,2.0,1.0,5,-2,1,1,0,0,2,0.6599999999999999,0.82,0.8,0.7676056338028169,0.6034929598077896,0.35957852666000545,14844750,0.34545454545454546,0.9930348258706467
P04440,-2,0.3408,0.275,1.0,1.0,3,1,1,-1,-1,0,0,0.48,0.8400000000000001,0.9400000000000001,0.7867203219315896,0.421906411280569,0.214858550075191,10644170,0.32727272727272727,0.991044776119403
P01820,1,0.462,0.485,1.0,1.0,3,1,1,1,1,1,-2,0.54,0.45999999999999996,0.52,0.5110663983903421,0.24407727441809413,0.11751799033114321,7277375,0.23636363636363636,0.9945273631840796
P00499,-3,0.66,0.795,1.0,1.0,4,-2,0,1,-1,1,2,0.52,0.58,0.8,0.6509054325955734,0.39843707123125616,0.19183900041380283,11879730,0.34545454545454546,0.9925373134328358
P09708,3,0.7324,0.32,3.0,2.0,5,1,1,0,-1,0,1,0.8800000000000001,0.48,0.6599999999999999,0.6378269617706238,0.4300340880679566,0.24089785125301522,10849240,0.4909090909090909,0.9845771144278607
P06417,-1,0.6036,0.555,1.0,1.0,4,0,0,0,1,-1,2,0.72,0.9199999999999999,1.0,0.9014084507042255,0.2775687503684235,0.12721712538226299,10504060,0.41818181818181815,0.9880597014925373
P03060,1,0.5556,0.085,2.0,2.0,4,0,1,-1,-1,-1,2,0.72,0.64,0.5599999999999999,0.6358148893360162,0.5137775148843099,0.5545725214723307,10989500,0.5454545454545454,0.9855721393034826
P03324,0,0.4596,0.18,1.0,1.0,3,1,0,0,-1,0,3,0.8800000000000001,0.58,0.42000000000000004,0.6257545271629779,0.26131746215655305,0.20389378387380022,9182700,0.5454545454545454,0.9855721393034826
P04054,2,0.5608,0.35,2.0,1.0,4,0,1,0,1,0,3,0.58,0.74,0.96,0.7847082494969819,0.40101146229071005,0.5309655736215824,10960120,0.4727272727272727,0.9870646766169154
P00785,-3,0.7124,0.0,1.0,1.0,4,0,0,0,0,0,1,0.9800000000000001,0.7,0.9400000000000001,0.8993963782696177,0.5008516935285521,0.36648398784832614,12968400,0.45454545454545453,0.9890547263681592
P05374,2,0.6528,0.76,2.0,1.0,4,1,0,1,-2,1,2,0.62,0.8400000000000001,0.9400000000000001,0.818913480885312,0.3088344401283842,0.26021941643705654,9208160,0.10909090909090909,0.9970149253731343
P07306,-1,0.6416,0.34,1.0,1.0,4,1,0,-1,-2,1,1,0.9199999999999999,0.96,0.45999999999999996,0.727364185110664,0.6069424202324981,0.255699881914797,18096490,0.21818181818181817,0.9930348258706467
P00358,0,0.488,0.57,2.0,1.0,4,1,1,0,-2,-1,1,0.6799999999999999,0.52,0.54,0.5774647887323944,0.23353578840599154,0.11131902181043793,9191250,0.34545454545454546,0.9925373134328358
P00741,-3,0.6464,0.38,1.0,1.0,4,0,1,1,0,1,3,0.6799999999999999,0.86,0.8800000000000001,0.8098591549295776,0.4921284410756137,0.2665677576932005,14673210,0.16363636363636364,0.9970149253731343
P06811,0,0.406,0.125,1.0,1.0,3,2,0,0,-2,-1,3,0.52,0.5599999999999999,1.0,0.6841046277665996,0.23887970794432892,0.28805119044014493,8394250,0.2,0.9940298507462687
P08253,3,0.7076,0.25,2.0,1.0,4,-2,1,0,-1,0,-1,0.7,0.72,1.0,0.8048289738430584,0.3473405412217635,0.29046335826243175,8993590,0.12727272727272726,0.9955223880597015
P08250,0,0.5056,0.22,2.0,1.0,4,0,1,0,0,-1,2,0.52,0.7,0.6799999999999999,0.6438631790744468,0.30742782456332923,0.32437096920701247,9452650,0.12727272727272726,0.9955223880597015
P09863,3,0.7764,0.425,3.0,2.0,5,-2,1,0,-1,-1,2,0.4,0.5599999999999999,1.0,0.6559356136820925,0.3488304967263665,0.18339136665960173,10094760,0.14545454545454545,0.9935323383084577
P07358,0,0.5076,0.0,2.0,1.0,4,-1,0,1,1,-1,2,0.62,0.4,0.48,0.4929577464788733,0.27157843812822563,0.23597864373593322,8350380,0.7090909090909091,0.9796019900497512
P04323,1,0.66,0.55,2.0,2.0,4,1,1,1,1,0,-2,0.64,0.54,0.62,0.6056338028169014,0.3775909065962546,0.4312108275047688,9288000,0.34545454545454546,0.9905472636815921
P06632,-1,0.6556,0.7,1.0,1.0,4,-1,1,1,-2,0,1,0.8800000000000001,0.54,0.64,0.6911468812877264,0.5556548181664807,0.30348502740182276,13668020,0.7272727272727273,0.9796019900497512
P09987,3,0.7756,0.98,3.0,2.0,5,-1,0,-1,1,-1,-2,0.5599999999999999,0.9199999999999999,0.62,0.7444668008048291,0.5419697902882545,0.40728696722883295,14412320,0.2909090909090909,0.9890547263681592
P09891,3,0.7632,0.72,3.0,2.0,5,1,1,-1,-2,-1,3,1.0,0.76,0.52,0.7525150905432596,0.5935419677576068,0.5566697954199089,16222200,0.7272727272727273,0.9771144278606965
P09358,0,0.4568,0.655,1.0,1.0,3,-2,1,1,-2,0,3,0.44000000000000006,0.6599999999999999,0.9800000000000001,0.6941649899396379,0.3435932929642797,0.2588447835609249,11657540,0.14545454545454545,0.9945273631840796
P08164,0,0.3796,0.815,1.0,1.0,3,2,1,1,-1,1,2,0.48,0.45999999999999996,0.48,0.47484909456740443,0.28323484991696496,0.1875112281870389,8444880,0.5272727272727272,0.9845771144278607
P06485,0,0.3148,0.285,1.0,1.0,2,0,0,-1,1,-1,1,0.76,0.6599999999999999,0.76,0.7243460764587526,0.2650321875107986,0.06073616535965523,10029650,0.41818181818181815,0.9880597014925373
P02604,1,0.5264,0.915,1.0,1.0,3,-1,1,-1,-1,1,-1,0.52,0.52,0.52,0.523138832997988,0.30560959100416496,0.21422472522481606,8844000,0.5818181818181818,0.9845771144278607
P06983,2,0.824,0.985,3.0,2.0,5,-1,1,-1,1,0,3,0.5,0.74,0.5,0.5754527162977867,0.8981840023904334,0.8009265146698156,18035580,0.5272727272727272,0.9850746268656716
P01331,0,0.3904,0.22,1.0,1.0,3,1,0,1,0,1,3,0.7,0.82,0.5599999999999999,0.710261569416499,0.25903069552261254,0.3123505011051564,9102370,0.12727272727272726,0.9975124378109452
P02195,1,0.5428,0.17,2.0,2.0,4,-2,0,-1,-2,1,1,0.44000000000000006,0.9400000000000001,0.9400000000000001,0.7947686116700202,0.4211624498689937,0.4747529798851445,11199750,0.3090909090909091,0.9920398009950249
P07242,2,0.9712,0.24,4.0,2.0,6,2,0,-1,1,0,2,0.64,0.42000000000000004,0.9800000000000001,0.7142857142857143,0.7964381322909743,0.451943359473562,18657920,0.10909090909090909,0.9965174129353234
P08829,0,0.4804,0.435,2.0,1.0,4,-2,0,-1,0,0,3,0.86,0.58,0.78,0.7283702213279679,0.47638227420466256,0.4730715273362199,14647600,0.2909090909090909,0.9905472636815921
P09825,3,0.6536,0.99,2.0,1.0,4,2,1,0,-1,-1,2,0.86,0.62,0.86,0.7565392354124748,0.2828638855519035,0.36244890544100283,8977940,0.3090909090909091,0.9890547263681592
P03331,-2,0.4388,0.655,1.0,1.0,3,0,0,-1,-1,0,-2,0.45999999999999996,0.74,0.96,0.7706237424547284,0.5235567453517657,0.23396211180751103,12878485,0.34545454545454546,0.991044776119403
P06215,-3,0.6168,0.26,1.0,1.0,4,1,1,1,0,-1,2,0.72,0.6,0.62,0.653923541247485,0.33729299680259206,0.16170002321333052,11443800,0.4,0.9885572139303482
P03780,-2,0.318,0.045,1.0,1.0,2,-1,1,1,0,-1,0,0.96,0.5,0.82,0.8028169014084507,0.1970217151359559,0.07573601396836932,6253350,0.5454545454545454,0.9855721393034826
P06602,3,0.6624,0.265,2.0,1.0,4,0,0,-1,-2,1,2,0.48,0.54,0.45999999999999996,0.5050301810865191,0.4107175162258797,0.38067237916452196,13470470,0.8363636363636363,0.9766169154228855
P01958,1,0.4692,0.715,1.0,1.0,3,1,0,-1,-1,1,-1,0.78,0.45999999999999996,0.78,0.688128772635815,0.3626486652397243,0.11759267669886254,7282000,0.36363636363636365,0.991044776119403
P08578,0,0.3996,0.59,1.0,1.0,3,-2,1,-1,0,-1,2,0.8400000000000001,0.9400000000000001,0.8400000000000001,0.8853118712273643,0.2918585009787361,0.25504990866059085,11486650,0.5636363636363636,0.9830845771144279
P06774,0,0.4008,0.66,1.0,1.0,3,0,1,1,0,1,2,1.0,0.9400000000000001,0.64,0.8732394366197184,0.27397293687914287,0.2063967864676376,9295440,0.4727272727272727,0.9865671641791045
P08249,3,0.7492,0.89,3.0,2.0,5,-2,1,0,1,0,1,0.62,0.9199999999999999,0.72,0.7907444668008049,0.35903354127664594,0.18401913585854,11395530,0.7090909090909091,0.9796019900497512
P02157,1,0.268,0.99,1.0,1.0,2,0,0,-1,0,0,-1,0.44000000000000006,0.72,0.54,0.5674044265593561,0.19690686863389578,0.1840352842623712,5698250,0.41818181818181815,0.9890547263681592
P05801,2,0.542,0.29,2.0,1.0,4,-1,0,-1,-2,0,3,0.6599999999999999,0.76,0.4,0.5895372233400403,0.5812320488819236,0.2361239793704141,12997440,0.4,0.9885572139303482
P05529,2,0.7768,0.91,3.0,2.0,5,2,1,-1,1,0,2,0.52,0.86,0.48,0.6096579476861167,0.7700295348615033,0.2659743038524036,16470640,0.4,0.9890547263681592
P08202,2,0.89,0.325,4.0,2.0,6,1,0,0,-2,1,2,0.42000000000000004,0.82,0.74,0.6720321931589537,0.3772666939045981,0.16650821045407294,10311140,0.12727272727272726,0.9955223880597015
P03335,2,0.616,0.12,2.0,1.0,4,-2,0,0,1,1,2,0.52,0.72,0.62,0.6237424547283703,0.27713375653761174,0.18920479203883692,8521180,0.16363636363636364,0.9960199004975124
P01316,-3,0.6708,0.595,1.0,1.0,4,1,1,0,0,-1,2,0.8800000000000001,0.76,0.42000000000000004,0.6700201207243461,0.3698118346779521,0.18361946286371755,11370800,0.09090909090909091,0.9985074626865672
P05480,2,0.9812,0.825,4.0,2.0,6,-1,1,1,1,1,1,0.64,0.54,0.6799999999999999,0.6297786720321932,0.507361355879836,0.6437884155388016,13866780,0.10909090909090909,0.9970149253731343
P02653,-2,0.4992,0.785,2.0,2.0,4,2,0,1,1,1,3,0.6599999999999999,0.9400000000000001,0.44000000000000006,0.6096579476861167,0.3481851203652322,0.04461400268467214,11051205,0.4909090909090909,0.9870646766169154
P00655,0,0.516,0.84,2.0,1.0,4,1,0,1,-2,1,2,1.0,0.44000000000000006,0.9199999999999999,0.7565392354124748,0.2592929114299711,0.15258626780109202,9449050,0.16363636363636364,0.9970149253731343
P05607,-2,0.3416,0.27,1.0,1.0,3,2,1,-1,0,0,2,0.9800000000000001,0.48,0.48,0.6338028169014085,0.44905185573653195,0.14462510471230608,11941410,0.6181818181818182,0.9830845771144279
P04427,1,0.432,0.24,1.0,1.0,3,1,0,0,1,-1,2,1.0,0.6599999999999999,0.9800000000000001,0.8953722334004025,0.1949046774032901,0.18768482352822438,5811250,0.2727272727272727,0.9925373134328358
P07217,0,0.2816,0.215,1.0,1.0,2,-2,0,0,1,0,3,0.58,0.86,0.42000000000000004,0.647887323943662,0.21693386264358352,0.11599802182053068,8209450,0.2727272727272727,0.9920398009950249
P03020,1,0.21,0.105,1.0,1.0,2,0,0,1,0,-1,-1,0.78,0.45999999999999996,0.9800000000000001,0.7686116700201208,0.11587402253430658,0.10573772973627638,3081375,0.14545454545454545,0.9965174129353234
P09823,3,0.7348,0.1,3.0,2.0,5,0,0,0,0,-1,3,0.76,0.48,0.45999999999999996,0.5472837022132797,0.4045554424029547,0.24722600700437017,10206440,0.21818181818181817,0.9915422885572139
P04883,2,0.9136,0.57,4.0,2.0,6,1,0,-1,0,0,3,0.6799999999999999,0.5599999999999999,0.86,0.7203219315895373,0.7647557428332734,0.37045851374128236,18352680,0.2545454545454545,0.9930348258706467
P09175,0,0.3504,0.215,1.0,1.0,3,2,0,0,-1,-1,3,0.64,1.0,0.5,0.7464788732394366,0.2357575092334555,0.24167095608643432,7482800,0.43636363636363634,0.9865671641791045
P07571,0,0.3252,0.535,1.0,1.0,3,1,1,-1,-2,1,2,0.58,0.96,0.8,0.8028169014084507,0.3418827915220922,0.14853301843945863,10512050,0.5636363636363636,0.9835820895522388
P06247,1,0.4984,0.415,1.0,1.0,3,2,1,-1,0,-1,-1,0.44000000000000006,0.76,0.5,0.5633802816901409,0.25528243092440256,0.34346241963645907,8102500,0.5454545454545454,0.9845771144278607
P04320,2,0.564,0.095,2.0,1.0,4,2,1,0,-2,0,1,0.6,0.7,0.44000000000000006,0.5694164989939638,0.35938926053081444,0.17844591798629406,9822520,0.4727272727272727,0.9870646766169154
P00604,-1,0.7848,0.82,2.0,1.0,5,0,0,1,-2,1,1,0.64,0.45999999999999996,0.86,0.6981891348088531,0.4817922558902027,0.4349471644412148,14365020,0.7818181818181819,0.9800995024875622
P05997,-3,0.684,0.295,1.0,1.0,4,1,0,0,-1,-1,1,0.45999999999999996,0.74,0.72,0.6378269617706238,0.3065192159541102,0.15219466900818523,10771100,0.36363636363636365,0.9895522388059701
P09204,0,0.3468,0.695,1.0,1.0,3,2,0,-1,-2,-1,3,1.0,0.6,0.6799999999999999,0.7484909456740444,0.2905199802423363,0.06657785044559501,10994200,0.36363636363636365,0.9885572139303482
P02600,3,0.6908,0.07,2.0,1.0,4,-2,1,-1,1,1,1,0.8400000000000001,0.6599999999999999,0.8,0.7525150905432596,0.5220241035366625,0.5969398774739859,15564570,0.6545454545454545,0.9825870646766169
P06199,1,0.4404,0.495,1.0,1.0,3,-1,0,0,-1,-1,-1,0.62,0.4,0.82,0.6378269617706238,0.1404379615457323,0.11156932206982166,3948000,0.10909090909090909,0.9965174129353234
P09544,-3,0.6884,0.855,1.0,1.0,4,-2,0,1,-1,-1,2,0.45999999999999996,0.72,0.45999999999999996,0.5281690140845071,0.37992544124432626,0.18292508149897557,11327800,0.5636363636363636,0.9825870646766169
P07320,-3,0.6492,0.915,1.0,1.0,4,0,1,0,1,-1,3,0.8400000000000001,0.62,0.8,0.77364185110664,0.32850978024680816,0.23488257082588992,12929130,0.5272727272727272,0.9845771144278607
P00716,-3,0.6736,0.025,1.0,1.0,4,0,1,0,0,1,1,0.6799999999999999,0.58,0.6799999999999999,0.6589537223340041,0.42282518329705,0.20358090854957056,12606890,0.7636363636363637,0.9805970149253731
P02011,-3,0.6684,0.1,1.0,1.0,4,-1,1,-1,-2,-1,2,0.74,0.86,0.86,0.8229376257545272,0.5472883013084371,0.3373341003825153,18568580,0.2545454545454545,0.9935323383084577
P08915,0,0.5116,0.28,2.0,1.0,4,-1,1,1,-1,-1,2,1.0,0.8400000000000001,0.82,0.8873239436619719,0.3028969776059484,0.056398300380496764,9313330,0.6909090909090909,0.9796019900497512
P05267,2,0.6948,0.865,2.0,1.0,4,0,0,-1,-2,1,3,0.96,0.6799999999999999,0.58,0.7283702213279679,0.6818121761684361,0.2769834781643302,15246580,0.34545454545454546,0.9905472636815921
P01151,-3,0.6876,0.31,1.0,1.0,4,0,0,-1,-2,0,2,0.64,0.42000000000000004,0.5,0.5321931589537223,0.6797855927604017,0.4628980329225583,19110170,0.5636363636363636,0.9855721393034826
P09568,3,0.6172,0.21,2.0,1.0,4,-2,1,1,-1,1,0,0.9800000000000001,0.58,0.8400000000000001,0.7625754527162978,0.28954530948591456,0.23679211957893037,8379110,0.7818181818181819,0.9766169154228855
P03379,2,0.66,0.36,2.0,1.0,4,0,0,-1,-2,0,1,0.64,0.8,1.0,0.8370221327967807,0.545793264100203,0.5419989705392557,14917160,0.14545454545454545,0.9965174129353234
P07542,2,0.9816,0.92,4.0,2.0,6,-2,1,-1,0,0,1,0.76,0.54,0.5599999999999999,0.6177062374245473,0.8663959134972081,0.9604162251087494,19824800,0.36363636363636365,0.9890547263681592
P09779,3,0.6524,0.13,2.0,1.0,4,1,0,-1,-1,1,-2,0.9800000000000001,0.8,0.58,0.7847082494969819,0.4793347440142613,0.41167731452044287,12746690,0.21818181818181817,0.9915422885572139
P02641,-3,0.7292,0.47,2.0,1.0,5,2,0,1,1,0,3,0.62,0.7,0.9199999999999999,0.7645875251509054,0.41659196562329126,0.5515951595159516,15181250,0.14545454545454545,0.9965174129353234
P02251,2,0.7516,0.225,3.0,2.0,5,-2,0,1,1,1,3,0.52,0.8400000000000001,0.52,0.619718309859155,0.5234276700795388,0.27721964857036163,11444700,0.2909090909090909,0.9925373134328358
P02404,0,0.3448,0.62,1.0,1.0,3,1,0,0,-1,-1,3,0.64,0.6,0.7,0.6458752515090543,0.21175763932506844,0.17402932953845843,7184600,0.36363636363636365,0.9905472636815921
P07200,0,0.4788,0.145,1.0,1.0,3,-1,0,0,-1,-1,3,0.4,0.58,0.64,0.5472837022132797,0.26516532814593025,0.22085162644704837,8416200,0.509090909090909,0.9855721393034826
P01907,1,0.4748,0.3,1.0,1.0,3,-1,1,-1,-2,0,3,0.4,0.78,0.9199999999999999,0.7263581488933601,0.5412339596024888,0.6107629111535007,12103000,0.509090909090909,0.9870646766169154
P03113,1,0.5636,0.58,2.0,2.0,4,2,1,1,-1,0,2,0.76,0.62,0.96,0.8028169014084507,0.4161610371553843,0.26298886769410884,9306125,0.2727272727272727,0.9930348258706467
P06273,3,0.6784,0.55,2.0,1.0,4,2,0,1,0,-1,1,0.9199999999999999,0.45999999999999996,0.44000000000000006,0.5734406438631792,0.30854884838432317,0.27035657694209786,8929050,0.8181818181818182,0.9771144278606965
P02954,1,0.43,0.23,1.0,1.0,3,-2,0,-1,0,1,3,0.6,0.58,0.78,0.6700201207243461,0.48193962529550105,0.5202066995690394,10308500,0.10909090909090909,0.9975124378109452
P04462,0,0.4452,0.8,1.0,1.0,3,0,1,-1,-2,0,2,0.42000000000000004,0.52,0.76,0.5653923541247485,0.44354125631909846,0.36941694169416944,14077750,0.23636363636363636,0.9935323383084577
P07555,-2,0.4108,0.07,1.0,1.0,3,-2,1,-1,1,-1,-1,0.58,0.64,0.76,0.6861167002012073,0.35801313518754535,0.1999818330456899,11008020,0.14545454545454545,0.9950248756218906
P01818,0,0.3108,0.295,1.0,1.0,2,-1,0,1,-2,0,2,0.48,0.8400000000000001,0.96,0.7726358148893361,0.24644534831013026,0.2600276541415609,7577590,0.2545454545454545,0.9940298507462687
P01521,1,0.6628,0.405,2.0,2.0,4,0,0,0,-1,-1,2,0.9,0.58,0.8400000000000001,0.7847082494969819,0.288529985100445,0.14693634501064787,7279250,0.5272727272727272,0.9865671641791045
P04758,1,0.6724,0.01,2.0,2.0,4,0,1,1,1,0,-1,0.58,0.4,0.8800000000000001,0.6498993963782697,0.401208632391592,0.4150200341135031,8224125,0.8545454545454545,0.9766169154228855
P07129,-2,0.4244,0.375,1.0,1.0,3,0,0,0,0,0,1,0.5599999999999999,0.8,0.76,0.7122736418511066,0.3443311563314978,0.284946659803595,9410965,0.5636363636363636,0.9840796019900497
P03014,1,0.5204,0.2,1.0,1.0,3,2,0,1,1,-1,2,0.74,0.82,0.74,0.7686116700201208,0.31324230985789525,0.2840161080328216,6700125,0.6,0.9840796019900497
